gps,band,freq,slope_h1,slope_l1,err_h1,err_l1,res_h1,res_l1,diff,match,fase_deg,dist_fib
1389416448,180-195,180.00055555555556,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.00083333333333,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.00111111111113,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.00138888888887,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.0013888888889,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.0016666666667,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.00194444444443,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.00194444444446,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.0022222222222,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.00222222222223,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.0025,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.00277777777777,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.0027777777778,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.00305555555553,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.00305555555556,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.00333333333333,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.0036111111111,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.00361111111113,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.00388888888887,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.0038888888889,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.00416666666666,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.00444444444443,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.00444444444446,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.0047222222222,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
1389416448,180-195,180.00472222222223,-2.186666666671265,-0.0533333333355182,1.2624725886263424,0.3079201435641536,0.0107375474180171,0.0026189140043967,2.133333333335747,False,143.5911111110699,10.147242813873333
